sequence,label
11 7 49 4 18 140 27 52 258 6 1931 2 2993 5 12 61 7 53 2257 9 45 11 1 1 12 7 1563 1768 21 20 9 720 39 4 1042 685 3 64 1053 23 80 4 443 2383 1709 2 332 67 525 802,1
1 1 1622 1083 5 699 1 9492 1983 9 7 29 5 2 85 216 102 8 20 1326 375 7 1 1 110 5390 1 13 11 7 4 18 23 140 1 58 21 2 1 16 21 4 4151 1 2885 3 27 7142 6 4,1
11 7 4 1230 812 5 1 1 13 1 21 4 2903 316 1 8 1 4285 33 4 252 21 2 342 505 5 4 3066 1 28 4285 33 197 4 660 62 2 1 8 2 958 1542 33 4 1442 17 343 2840 90 6,1
85 18 7139 7 33 237 2 1599 110 8 4 18 1993 8597 1 160 11 18 54 124 73 154 7139 1074 1 3 90 67 295 19 39 713 151 305 1 204 7139 145 15 4 3305 3 895 90 145 6 122 9 14 4,1
9822 8643 7 4 1156 3 4144 6068 5 49 9 769 6 27 8 117 16 2 342 9874 13 1 910 7 25 626 1311 163 257 11 7 237 37 25 113 9018 7 53 53 299 450 2 110 59 1958 0 0 0 0 0,1
10 208 946 46 5 2 1 18 1478 11 45 6 27 2 29 12 10 117 2 87 15 73 15 29 77 12 10 26 81 6016 2 66 7 137 12 64 937 23 147 4 167 5 2 1 96 26 4 115 12 276,1
450 40 385 8 170 79 5 2 1020 334 5 214 6 1 2 4589 3 1 5 244 5 2 646 102 2080 24 8 3 1 3 3355 24 46 8 11 1 1226 1 13 29 204 2 288 12 304 1 14 1 8 1,0
11 20 7 2846 17 291 1 13 89 654 1 21 2 960 5 2 108 2345 7419 11 469 386 809 14 92 3 598 6 2145 1 760 4645 3 1 1 2410 3083 15 2878 6405 2345 3 6314 2441 170 5 2 583 7 1,0
11 14 41 1 138 8 2 171 381 26 4115 21 2 1 40 536 5 166 6 2 663 2 2194 315 7 237 1738 21 11 3 32 77 5443 341 2 4420 5 2 663 9 140 22 26 76 1 6 224 1489 9855 26,0
1232 1203 13 13 2 345 6171 1791 183 36 8 47 133 16 42 1159 1 58 276 137 39 2621 2101 7 3505 8 42 583 382 8 11 20 1189 8 2 145 5 4 559 494 1027 6 1 4 7795 42 401 3 610 24,0
10 53 73 377 2 84 3614 11 20 188 79 5 2 1118 3163 604 436 9246 1776 743 2 403 3166 3955 40 1 25 319 2217 31 882 3083 177 957 37 97 5682 5 2 96 490 11 14 2 1416 6001 5 1 8594 3,0
11 6062 976 196 26 262 2 1 21 454 1 622 15 34 1 5 2143 17 2 460 598 151 589 22 4 1 5 34 1270 229 10 41 1751 147 11 21 1977 3837 553 30 1 13 10 1025 16 2 5411 5 4 2092,0
100 10 395 2709 2 3259 43 2 119 10 624 147 917 29 3 9 3410 70 15 64 50 3 10 14 2998 17 43 702 91 9 624 6 6447 1 135 89 5767 1 7 3658 6 492 15 4 588 2177 1 12 53 504,0
4269 806 7 29 5 143 332 94 12 99 26 76 4 85 792 755 17 2 332 19 302 30 4 1330 858 347 618 2581 12 207 267 4 1 8694 7 4 1731 36 41 3539 37 2677 3 204 25 1721 1467 2295 37 4,0
86 68 136 50 148 39 1736 1 3 9082 1 99 26 76 555 8 136 4 4 73 136 4 150 10 175 75 9 9 14 373 53 1 247 19 47 5 2 168 935 608 2 628 24 939 3 390 22 158 10 466,0
8 604 6 1050 11 18 994 23 26 6 103 43 2 548 30 413 6 27 2576 35 69 51 1 6 867 8 604 6 93 11 18 1169 9 99 22 75 242 16 47 5 2 476 3 40 1080 37 2 1377 634 32,1
10 9924 16 534 695 6 816 11 40 22 141 205 1535 5 2694 137 195 109 549 5 88 377 11 107 8 2145 85 1 49 1 2 1 224 8 10 206 2090 147 9 2 89 168 224 24 249 6 105 19 1397 9,0
10 1477 2 1 315 5 1 1339 12 229 9 354 37 4903 2652 9 57 26 47 2230 132 48 67 4386 5 2230 8 2 18 9 632 152 2299 741 2 687 5 1 1011 270 2 18 14 4 84 1270 5 2 272 40,0
3871 8088 45 7675 3162 12 20 123 22 344 6 370 4 66 12 9 7 8139 6 988 34 552 12 2039 2 503 6 182 2 3772 3 93 5 95 49 35 1 13 6786 2 306 747 2 1 5 4 87 1 20 7,1
9 7 388 540 46 2 89 917 78 27 1222 3881 9 7 3524 8593 21 4253 238 37 6042 4399 60 8263 142 2669 2 234 418 78 934 21 9577 837 31 10 1019 9 2 89 217 189 10 645 10 99 746 2 213 215,1
11 2002 7 41 64 64 1 3 1187 7 8759 19 54 153 11 18 45 948 5 890 747 2 682 66 3 2 4572 4753 5 2200 138 4524 1 15 9844 3 1479 8 4 602 239 5 1 2 825 1207 7 178 639 270,1
48 24 948 5 782 21 11 1892 12 78 1208 11 94 1306 237 51 1 71 10 99 19 10 57 39 6 1393 4 569 710 17 143 36 1712 139 6 2 94 17 51 71 732 5980 2858 1 7 38 289 23 78 260,1
177 49 2 1118 5 11 3595 1270 67 258 6 82 7 1128 6 1 13 4 516 5 399 490 148 8 2 274 73 180 16 4 351 5 2846 5297 36 198 178 50 353 8039 4069 7 402 15 3755 5845 3 1326 50 7,0
2 1907 6 65 2 18 2 3291 14 4 1042 5 4 444 5 1753 100 6414 2 550 968 1523 378 5 5010 5 4 1546 7288 8 4 3291 47 183 3291 1 3 22 72 324 30 101 84 12 2 18 152 630 72 51,0
108 1948 63 8299 636 3 63 3091 26 494 1047 35 91 557 43 2 347 5 832 1 925 5986 708 2 610 524 5 291 1 183 367 6 334 8 34 3033 6 692 25 5723 1583 145 6 122 28 709 95 12 529 343,0
10 424 11 18 417 9 7 240 684 3 141 245 948 5 782 78 27 1 43 12 19 55 3676 49 4 167 35 3323 8 17 2 2192 555 10 14 1525 5 2 411 163 5 1265 1 417 9 7 2622 19 45 50,1
11 445 7 29 5 2 113 1 1424 195 120 247 2 115 7 4 112 4992 19 2 445 109 992 6 2307 23 948 5 5477 3 2366 104 83 1 2 445 52 35 253 12 48 24 56 8622 1 17 9 3 53 112,1
50 66 3 310 817 2 2328 5 1 3 9603 24 594 3 174 4 50 150 241 12 4316 4705 2 9445 40 2 445 1 3 6045 140 358 9 2 912 200 50 3 440 7 735 627 54 153 9 196 978 12 31 217,1
10 253 11 18 64 264 6 810 142 55 696 745 4788 125 2 243 15 237 15 752 94 1 29 7 2 246 195 106 88 1263 16 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0
3110 5281 40 805 4570 30 84 493 2748 1 419 111 23 68 1976 6 2722 2 1 5 11 100 394 307 19 10 152 22 54 21 30 837 8837 1 4062 1 558 30 101 72 1 6 27 420 3 22 1 194 6 27,0
10 139 6 4 167 5 94 387 10 692 55 329 172 526 10 222 38 1133 10 114 22 692 90 6 11 29 48 24 104 1786 6 389 3 4 7357 1 129 187 12 7 22 2 3737 283 10 57 22 182 90 6,0
195 76 493 1 835 1225 17 4 611 5 151 146 52 4 786 3117 4 66 28 205 45 4 1 8 339 6 692 2 66 6 122 234 2449 10 253 4 162 29 8 831 1 380 1801 7315 8 1918 6039 11 14 4,1
10 2755 11 1818 3 1 439 66 6 27 29 5 2 4547 289 5971 100 251 106 11 20 1835 21 2 3027 275 16 55 437 8 3055 3645 2501 52 9 89 354 46 104 151 2379 154 10 57 26 2 1388 6 552 9,1
2326 3807 7 197 4 762 29 5 2 1949 2127 296 148 5 250 60 3 9 14 209 6 65 86 28 57 285 46 25 228 15 4 997 21 2 409 5 4 541 1474 484 87 94 3807 45 205 247 6 3985 4123 4149,0
10 253 11 18 6 27 4 569 248 375 216 11 18 7 2526 420 10 68 105 9 60 3 60 176 3 126 358 2 733 3 1238 200 2 102 10 345 431 17 4 269 770 0 0 0 0 0 0 0 0 0,1
74 405 6 2 460 1009 4 1 386 770 3 188 34 5618 18 2 18 14 7678 1 1480 43 108 1 5 2 275 144 4097 16 1 8448 352 5 3708 8575 3 69 4 1689 1 715 61 14 990 21 2 460 5709 13,1
300 4 2579 5 312 3 3013 2811 5 96 528 1 7 390 2 246 646 20 16 1 412 12 10 26 120 106 1511 629 11 18 442 992 21 165 687 30 822 3402 3 1906 219 2976 111 2 239 116 2 148 978 1089,0
55 470 7 12 2 1118 5 11 1723 1 20 455 4 574 18 19 2 173 69 25 518 286 21 4 1854 1 7 49 74 75 286 8 34 2445 7554 151 8 2 753 3 1 16 102 3 4214 203 46 5 2 169,0
89 125 6 75 55 202 882 1374 46 5 2 98 369 70 371 33 597 12 10 707 38 471 1354 116 165 694 110 7 439 3 247 15 107 38 359 12 23 1 44 481 32 2 945 5 1 13 146 10 78 131,0
11 18 1498 4 755 69 43 739 3364 12 1464 5180 6 1349 31 2 130 19 9 1040 58 51 15 4 1 13 2 493 14 3400 2 1017 14 593 3 3931 3 2 102 67 348 760 5459 276 39 28 708 6 75 80,0
100 1460 4 4409 8 4 669 3796 271 142 2 1 4 2556 2973 8 30 1145 1 1 6 2 1 1300 1 2 1 4289 44 23 78 5 2 4409 1 637 6 6563 2236 2611 36 459 546 6 2 3796 679 856 3534 33,0
1477 3 280 11 335 224 163 30 33 237 2 113 2483 5324 45 1914 21 20 3 42 5133 783 1 4216 1 15 4 1444 1 2 110 3 74 36 117 42 24 2288 16 1127 1 453 7 2 113 235 223 6 1269 3,1
905 3 1 8731 1229 7 596 2 87 310 20 10 26 120 280 153 2 111 3 1302 564 7 327 36 2136 2 66 360 7 512 3 2 628 3 631 35 211 58 16 24 87 310 2 1006 24 85 15 73 10 355,1
11 18 7 2 113 18 10 26 106 8 4 201 60 9 7 81 2 113 18 106 12 1035 4 461 6 370 479 197 164 6 1 136 15 16 1 40 1 9 1 3952 2 1 12 1 69 21 2 9723 9 81,1
2 741 7632 14 439 33 70 52 10 318 2 2343 5 1 61 7 126 55 5306 4694 10 126 260 2123 1 110 5 1 7 2 113 4796 1 702 120 3 10 105 11 418 31 225 278 4 329 15 10 1129 1 6,1
10 1242 6 1908 2 1 1045 125 3550 243 16 2 3792 145 8 2 411 169 195 1 9 6 104 325 32 5 925 1025 30 29 5 2 113 919 8830 94 120 92 29 268 132 1384 6 55 4374 1750 10 212 1 1,1
2 4868 1045 24 967 20 2710 3 1932 64 3371 2 1 138 4 1115 12 45 772 8 1090 16 4881 5 1960 1 709 2 66 5 4 169 1043 383 507 8 2 754 5 1344 12 7 108 467 3470 5 107 1 3 1,1
9569 229 2 3519 1575 1 2502 3 9918 87 5 1 238 59 45 4021 8 2 547 5 2980 1026 146 1 45 579 4 53 963 1 12 5138 6 1956 2 190 44 22 2695 811 1 844 8 2 1487 146 1 7 46 17,0
836 3 8588 1214 513 127 2 1931 5 1610 3218 79 2 29 36 149 1290 1610 204 4421 46 2 108 3048 2670 8 63 3157 4044 6 5874 531 3 617 2 77 26 9 1469 836 3 8588 1 63 3157 6775 3 32 291 5,1
23 68 27 4171 33 121 89 8339 15 8 2410 3852 6 4 18 17 463 15 8 2 89 60 10 212 11 18 10 14 1 33 2 306 5 9 89 5 32 10 117 319 1354 99 54 450 107 896 534 1 16 2,0
2 2724 140 286 21 11 18 1 13 9 271 21 1396 61 207 605 4 84 150 2 595 2286 1 1052 19 7 38 2059 2 4130 5 2 148 7 1397 3 38 7 2 9819 9476 66 360 61 64 181 6 139 1 13,0
165 278 8 4 132 287 46 5 2 1236 276 31 70 4 112 1 3 1679 652 16 1 10 118 1149 35 26 4 409 5 1 5160 191 23 65 10 14 2 4467 21 2 704 13 369 70 1 47 772 2418 11 209,0
141 723 19 11 18 7 41 98 6 2013 17 70 8 9 1 7 4 5096 3381 16 1285 1 258 6 93 9 15 34 542 89 5 32 49 2 529 7 4 5096 3381 54 100 1189 142 11 10 126 88 118 452 1173,0
10 26 1692 12 83 26 1619 44 241 45 11 119 10 26 32 702 12 3141 8 2 171 3 78 27 1670 6 1434 128 16 241 889 32 10 5417 7 12 23 5226 2 1765 5939 40 4269 3318 10 26 95 21 186 1,1
10 212 11 18 3 10 82 39 191 3212 13 10 114 22 118 49 6 527 19 15 530 2 18 14 21 25 98 9 14 320 6 105 9 2 306 14 178 210 3 2 111 14 320 261 1 1 15 2 1 1,0
10 53 780 2289 46 19 446 1420 55 284 3 55 1 444 455 6 1002 46 100 2 3201 1 2917 5 4 162 431 3 2 3393 9311 5 2 4035 3499 145 10 377 8355 975 5 2 8433 16 206 1 6150 19 37 2,0
29 5 2 104 7745 7797 12 1 2 2408 33 2 6421 2 2536 115 45 9852 5 2 1871 1635 260 9 40 22 2 218 133 24 1 2288 3 2 307 281 24 2848 23 99 82 1 2 20 7 126 41 4 429 5,0
10 103 11 14 4 498 1457 21 4761 170 89 125 1 123 22 344 6 1304 4312 394 6 410 4312 174 109 581 154 3654 2 162 2258 88 438 39 2 7040 31 32 53 327 1 3 132 10 8489 2 18 2 1 162,0
15 4 3145 4940 393 553 86 10 707 12 4354 10 41 581 6 1290 11 21 1977 116 48 14 390 157 324 6 105 423 9 14 4 819 18 417 10 14 4 112 672 664 1392 46 12 1039 301 7 5721 3 417 10,1
11 20 1492 23 88 344 4 363 386 6 93 137 249 6 105 49 1473 16 70 7 86 2 862 37 273 1697 14 468 6 1448 295 16 56 4362 5 1 6 93 137 41 79 35 2519 8 9 10 103 1669 36 160,1
30 830 6 4918 262 80 631 2 1773 1 5 11 20 34 1029 162 1 78 26 6 27 5323 6 1672 2 588 3982 5 231 54 2353 5883 15 476 40 54 732 8 4437 2129 38 15 4 383 6532 6 11 753 774 446,0
2475 6 147 8732 10 199 56 18 99 27 419 71 3341 188 1 10 14 342 6 2740 8732 58 30 4 66 43 4 909 1474 484 61 876 206 56 811 3 206 1029 2832 5 1 3143 16 909 331 154 35 67 506 48,0
11 14 4 482 5 55 1614 10 68 377 312 9 21 686 3 3393 6 9 244 60 146 12 141 2371 58 3 26 4 544 5 55 202 10 455 6 4642 90 6 11 352 18 74 280 9 234 2669 3 28 427 9,1
781 141 723 6 2 180 3 862 17 11 710 19 11 18 7 33 237 2 246 195 106 1 125 2 111 14 781 9 99 5 76 124 261 8 47 524 19 9 14 781 91 48 14 2 1 408 379 61 35 318,0
340 2176 1721 6364 7 4 1 2787 62 328 20 223 322 17 2 117 5 2 215 3 4 208 105 17 456 5 2176 2 349 490 7 525 330 17 4 328 20 257 500 23 68 370 12 481 1 9 11 149 182 242,1
73 89 5 32 1329 70 17 2 858 5206 8 2 407 10 14 1 17 94 6 816 2 77 268 3 212 11 10 549 137 43 11 38 10 1476 9 58 3 561 21 2 145 3 48 14 4 335 112 710 1 21,0
155 48 14 157 158 43 11 8770 31 32 11 18 14 4 588 6697 2 1 8 11 18 206 92 70 184 6 7294 10 103 12 2 83 1825 17 11 18 523 2799 5 63 800 308 35 523 4 2242 519 215 5 94,0
10 1477 11 18 635 520 9 232 27 4 50 1895 18 229 141 4 193 1895 328 457 14 10 342 11 18 7 98 101 1695 3 5281 3 7 64 1947 11 18 178 72 532 12 44 121 4 1400 23 68 75 231 23,0
11 20 3912 8 104 789 2378 5 2 1153 16 78 1320 3 2138 9004 15 74 26 34 1277 319 134 107 6834 33 2 1312 16 32 2 700 2248 606 6 134 605 52 756 7 5909 39 11 2 945 7 4 1555 12 123,1
29 5 2 1119 680 960 5 2 329 1 1 14 81 53 73 1 9369 61 7 177 2477 17 4 680 20 9 7 22 830 6 8248 2 1013 5 11 960 11 18 92 33 29 5 2 87 209 680 904 5 128 234,1
388 4 50 18 92 21 2 87 5335 1474 484 8 479 17 143 346 1049 16 1417 7024 28 14 661 2 8444 36 14 606 17 2580 1 3 1 25 1446 61 87 191 456 3015 125 314 8 4 834 416 12 5928 2 3987,1
11 66 1 2 2299 5 1 89 4312 3 25 1841 6 1 2 4035 14 2 87 3675 18 349 8 1636 6847 13 30 267 165 6278 1969 7206 656 4 6621 570 3 1311 102 93 11 29 5 2 1949 7797 120 262 21 20,1
763 11 18 44 23 24 1009 2 1 1217 23 196 552 157 51 71 4 409 5 2 1 11 20 1441 157 51 71 108 1 3 9819 600 5 588 1 13 2 180 1057 492 15 44 35 24 1 33 2 1 5 4,0
11 14 2 89 18 12 1927 5561 3 2878 9815 92 295 3 35 57 139 21 6 93 428 51 5561 412 4 183 972 254 852 365 7 8145 46 8 2 1726 2408 2093 3 48 7 157 309 17 42 3 42 636 35 26,1
154 2 2220 651 317 357 7 29 5 2 113 94 195 106 8 1 13 201 60 2 111 7201 13 2 310 3101 180 7 1078 2872 4888 2865 1460 8 34 1311 236 3 7 1 165 60 235 21 275 5767 6792 4167 90 129,1
11 18 54 2460 9 4 18 7 34 1 7 3263 498 1693 4 620 328 5 1942 2350 8 919 1052 94 11 1701 5 4 499 160 70 860 25 144 919 1052 1 3 1373 601 139 145 6 1339 17 4 1 580 8684 240,0
47 1203 4527 4 9418 3147 3 4292 58 16 25 1554 6 7920 1 1 36 451 6 26 51 131 8 49 28 114 3 116 28 2553 91 2 934 1 5691 954 1 8100 646 1848 5284 2049 1 29 1873 6 41 1165 242 37,1
10 707 6 27 101 2444 19 11 29 64 14 84 10 39 2 4853 1045 10 41 645 48 14 51 658 1 4472 200 95 10 114 39 2 825 115 19 48 14 41 101 72 258 3 22 194 738 398 15 237 15 490,0
4 1760 404 5 659 711 4 4366 2651 5 4 675 1657 6608 747 397 17 1036 2018 806 46 47 5 2 759 21 878 9271 525 1 16 2464 5027 1 61 7 1341 34 1 6068 5 1 1 1 1 10 88 118 695 1,1
10 117 872 191 94 10 103 357 1134 3 84 1274 24 85 3 10 103 9330 996 2527 1550 22 54 2786 6 11 18 24 602 19 11 18 390 1 10 152 448 10 152 54 358 9 23 68 65 32 2520 5 2569 12,0
10 670 9 14 164 6 27 373 19 22 11 373 15 30 29 5 2 87 348 94 10 26 120 106 22 4 1526 150 522 32 2 102 24 737 3 2 66 7 359 3 916 1 2 279 7 261 858 2 62 283,0
11 7 29 85 18 10 26 247 32 2 3453 2855 1424 3 26 326 2 1150 3 10 109 827 2 18 6 27 38 1138 3 158 44 23 109 549 5 3453 2855 326 2 89 272 977 5 2 172 6820 38 23 68 1831,1
229 1593 3 25 1 523 127 191 96 7922 87 165 191 20 45 555 4 516 5 1 5653 1842 107 6051 6 1625 16 2 1136 21 2 1 3 22 2 1 13 11 112 20 7 273 92 8 2 411 169 9 123 49,1
6298 2 9506 1387 1 5 1209 2942 48 1 2 5973 547 3 2792 5 1 1 3021 9 188 433 8 32 2 1 2 133 5 172 1 16 2 1 1 21 2 1 1 3 111 8 2 1 67 32 1138 3 1796 634,0
73 6 244 25 202 19 10 199 1 3762 14 2 87 6661 3439 10 69 120 4189 15 5349 6941 15 4 2290 3179 3 15 1622 15 4 1 648 2 62 283 10 280 2 18 142 6 2 130 14 12 10 1613 46 431,0
8828 219 56 408 5 11 3722 915 12 4 1 2182 17 193 1257 31 4 60 52 25 622 14 1 2 66 5 4 1 36 459 21 2 2788 5 25 193 1028 636 3 36 204 502 46 5 507 33 84 391 62 6,0
240 6218 571 31 4 1 1 1 1 7257 17 1 3 447 21 2 2037 3870 663 6182 195 979 6275 156 1270 5 25 163 6581 8 3034 5 2 538 793 5008 17 2 1908 173 1 69 41 92 2 818 37 3596 4 3699,0
452 3268 41 49 74 344 156 1 8370 1196 774 1 2 2299 5 2 2151 1 1 5905 2301 36 114 5 256 867 1195 222 2702 1 416 152 1669 370 23 12 35 1199 2 190 9818 3 91 5 256 2 3165 1 80 2151,0
11 18 7 87 838 2 246 18 10 26 120 65 8 55 426 122 2 115 7 650 3 2 213 112 134 642 7 41 38 359 2 426 18 7 1947 3 939 617 401 9 30 41 4 319 216 11 7 41 4 1079,0
44 23 24 4 9083 4183 328 23 208 65 11 44 23 24 4 1791 3823 328 23 208 65 11 44 23 24 4 18 328 8 825 23 208 65 11 44 23 26 56 306 36 9083 4183 7 3 23 26 56 306 36 1791,1
10 69 106 11 18 52 9 188 598 3 52 10 14 151 172 3 10 126 6542 1 2 375 133 5 86 2 1 1021 165 60 52 3378 16 2404 3 2 113 809 5 2 18 14 2 1083 5 2 1085 10 103 104,1
4 1020 3 1099 2817 6 907 7 8 2 861 5 2 1 31 217 23 103 11 7 2598 3 127 2 399 19 2 4395 4050 1255 265 566 584 3 802 1190 6 2 353 5 2 108 823 29 267 4403 185 0 0 0,1
11 7 29 5 143 96 12 276 38 1816 12 107 12 98 7 170 5 2 249 23 65 3 815 179 23 57 109 65 40 815 21 2 3027 275 635 47 5 12 7 50 47 9 101 2072 17 631 47 5 9 84,1
10 26 106 11 18 104 217 3 979 326 2 272 2 18 7 447 21 3 165 60 10 65 9 10 41 184 6 4170 32 701 5 95 2 192 12 35 88 2244 8 6 2 192 12 836 3663 110 7 6951 80 25,0
11 20 7 390 602 661 2 115 2764 189 4 1474 484 107 820 666 80 4 6937 142 47 2420 7575 1702 28 91 1838 17 507 3 515 1 2 5268 30 58 6 2 669 559 2240 3 47 77 102 6 350 3 567 90,1
755 7 2 790 214 408 5 32 60 2318 33 2 790 1777 5 32 60 755 64 1390 214 3085 164 3 77 2710 26 76 258 6 928 755 8 29 98 40 156 120 229 30 4 755 0 0 0 0 0 0 0 0,1
428 151 589 52 10 89 280 3812 1 10 377 1051 3 1392 9 602 1224 151 305 10 126 448 46 1438 52 10 105 9 19 100 104 5156 195 211 6 65 2 907 8 2 674 2264 647 200 2 1 193 8528 1 1,1
10 1693 82 22 182 2 60 6 93 759 12 168 83 78 326 43 94 168 78 65 187 8 11 409 10 227 10 208 3135 32 143 36 232 1129 3047 60 21 9 10 41 1751 147 9 62 739 224 589 11 7 177,0
11 14 703 29 5 2 1 5 2 6155 94 261 8 5280 6 2 349 1700 49 14 58 16 2 3656 3072 6400 1016 11 20 233 2695 2 6155 215 1564 2 215 80 4 8111 215 187 1233 1 486 29 5 25 124 353,1
10 1019 9 31 2 460 3 26 1477 9 21 269 44 23 75 2 585 10 57 355 9 15 30 124 71 780 263 195 106 31 2 460 40 21 269 11 329 12 207 6 131 30 29 5 2 113 96 120 40 231,1
3 4 92 17 243 18 101 11 18 14 50 2 111 8 9 3 2 115 14 41 38 85 11 29 5 2 62 94 195 106 12 10 434 1 55 339 79 100 312 9 10 14 1535 5 1 540 6 491 70 142,1
4 516 5 7445 24 4507 21 3342 863 100 34 2311 1702 16 63 1699 35 24 894 6 1087 2 316 3 15 23 233 6708 9 207 471 3342 863 79 30 41 1 72 249 6 131 9 45 4 479 5 83 8502 29 33,0
10 26 109 106 2 243 215 40 2 898 94 233 174 2 283 135 10 152 358 9 72 348 3 41 22 158 5139 9 58 1 13 1038 2 386 2 18 451 6 26 30 2170 35 395 82 34 54 4931 7231 13 74,0
10 41 1476 58 2 269 770 5 11 18 132 21 3272 8 1 116 9 45 76 598 16 595 1 13 2 20 7 1246 3402 3 8137 973 2 1 2262 1 2 465 110 45 34 9500 870 401 61 6315 16 1324 4832 2,1
132 2944 454 1 7 4814 33 25 636 1 1 1 8 4 1042 6 139 16 304 9288 6 1 2 1169 5 2 5764 16 2 1 5 3235 1752 454 1 895 304 16 90 3 35 159 4 337 1 471 4310 2719 2 860,1
2 5105 1207 6 263 14 41 1 452 1173 2 274 110 459 8 4 6245 12 7 32 1 16 1 83 1862 6 2819 1021 37 11 1 3480 5 2 610 59 298 4 1 408 445 61 1621 8 12 56 2251 24 735 3,0
22 6 27 1469 16 2100 1 1 61 155 7 34 310 20 11 8742 1 5651 1 1 1 667 2 3760 2555 7456 1 92 189 2 130 5 2 4462 575 2 240 1677 1 1 1 1 3 2 22 38 50 981 1 5651,0
35 69 136 1055 17 11 18 3 35 322 749 1070 8 2 89 2437 3220 74 24 309 1451 49 9060 2 465 102 6 410 2 98 35 24 3 492 2 98 35 82 48 7 206 56 110 943 1725 8 11 6098 30 155,0
4 215 5 1347 1428 8777 1 31 42 1948 6850 333 45 699 1 177 1 4 1909 724 1 4 1 4 6967 4 1 4 6872 48 181 6 27 56 8674 40 283 6 97 5 9 699 1 1679 42 9984 2 85 1 1365,1
11 14 4 53 73 3658 18 85 249 44 23 41 184 4 359 20 22 85 349 1068 587 2 438 64 1951 19 2 236 5 1608 9856 51 71 160 58 17 572 13 105 11 18 3 448 46 1438 0 0 0 0 0,1
10 1380 11 29 124 71 373 79 10 427 312 1 37 8825 8 137 176 54 44 9 14 2 166 5292 13 89 2 1104 7 239 5 1044 17 4 335 19 22 34 426 18 2 493 14 894 3 1986 10 26 2 528,0
1 1409 211 168 3 237 200 146 4 467 38 52 10 549 43 627 10 69 330 1928 3 549 50 179 43 9 143 50 179 10 549 67 32 1 342 11 499 7 84 3 10 384 84 30 41 955 359 263 43 9,0
11 20 1 70 17 2 569 192 12 9 14 92 62 79 6752 14 909 2 331 36 1894 90 24 665 3114 49 581 6 2 327 134 14 345 498 3 4 1701 187 116 14 363 52 701 1695 487 332 67 2266 100 107,0
11 7 4 965 2 193 1 7 4 918 920 602 3 814 1315 161 31 34 172 1015 351 3 63 1939 122 36 3725 127 1 3 1 132 4 2741 311 1 21 971 263 8 11 85 1266 335 1310 46 15 847 2 861,1
10 88 103 10 344 6 370 23 2 66 17 9 45 76 539 17 151 3 151 38 10 78 41 1434 55 1374 10 89 212 3999 14 52 10 14 739 151 172 37 91 21 10 14 4 982 541 8 4 50 98 2,1
89 154 877 1036 23 208 368 12 141 22 1 141 41 258 6 368 4935 2200 6 27 245 1187 39 90 182 644 2731 13 195 106 11 215 3 253 9 373 10 384 587 30 209 6 161 19 7 9 144 10 8513 17,0
11 7 197 4 762 2 7512 18 5 32 1456 13 10 88 118 36 141 1 1 3317 36 92 11 40 55 408 1141 17 155 2888 11 404 5 6733 13 10 175 54 873 6 403 32 5 2 179 342 16 11 498 3722,0
11 7 4 85 119 450 104 1600 4239 782 2 5245 5 11 119 7 6 2712 23 33 255 23 448 108 391 6272 436 244 77 6 75 4 485 1573 611 569 2 249 8 11 119 7 147 2 108 5372 350 6 5293 63,1
2 62 283 12 11 18 7 1380 4 7 12 1655 7 22 29 5 2 5472 9917 16 4 115 1 71 3701 1043 1 5885 2920 111 3 307 281 12 161 39 35 354 46 5 2 1 243 215 9 7 475 12 5008 152,0
3027 521 9279 412 15 4 620 328 5 304 1 163 17 104 151 146 10 227 2402 8 597 12 11 7 2 246 18 28 45 120 223 12 293 2 18 207 568 372 41 53 2976 1 2610 8 1049 764 37 25 898 94,0
30 205 209 6 1290 4 360 8 4 20 12 3742 58 107 655 1 17 2 753 5 34 301 8 11 409 10 14 4188 33 2465 3477 1 2506 6 2054 3242 10 5080 23 2 3857 15 28 1 2 3166 1002 1 6 25,1
3 448 46 1438 158 8 104 4282 13 2 94 1092 115 7 73 1 4 66 5 1 258 6 159 4 98 6 2070 244 77 8 546 1 13 11 7 1 5103 3 1 113 20 15 6844 3 2 3442 200 2 4074 893,1
1592 4158 176 2789 4 2417 16 9049 34 3201 18 12 7765 3094 7751 31 376 2241 2594 2 5976 102 2524 248 31 2 166 60 1 2169 220 5 1 13 30 722 258 6 163 46 44 28 7 40 28 207 15 2 115 1,1
11 7 1930 1144 37 2 1579 2038 36 45 6016 11 499 10 175 343 19 103 12 297 324 36 45 1 4 710 38 237 14 47 98 555 8 2 349 5 1 1038 86 3724 35 67 16 63 1 13 3330 141 22 64,0
15 181 6 27 2 825 1 5 128 759 2 20 45 47 1401 817 10 280 9 21 1 19 9 64 734 335 5 97 144 1 13 4793 2 102 24 32 178 737 10 188 4 3116 5 4 239 5 1 854 200 1,0
450 2 1 5 760 4084 11 4141 3 442 210 1115 8 1 4 2140 5 817 142 421 218 1 7 43 15 237 4041 37 2 626 1 2461 15 231 92 33 3320 9603 8 25 1 2263 4187 102 136 15 2 1 846 3320,1
10 14 4 112 1535 52 10 405 6 2 460 6 65 11 18 840 9 7 205 1244 6 93 4 18 37 4 3565 3 2 89 418 5 2 2341 5 2 680 108 790 1748 14 50 19 22 819 388 9 7 53 158,1
