sequence,label
1 10 554 429 2 60 21 6503 4 20 39 376 1 6417 2 315 22 6 27 1469 16 2 911 20 5,0
3999 7 4 299 20 16 299 693 5 256 8 192 30 29 5 2 113 96 5 2 4520 13 10 103 32,1
11 45 6 27 29 5 2 32 60 790 191 94 1071 1086 92 2 113 18 5 8 11 112 106 1520 550,0
10 712 1394 11 72 8 4 201 60 40 106 4 20 38 1 92 714 43 38 84 9 92 70 9857 13,0
8988 1 1 298 4 1 1 2297 2616 6 2901 2 1696 1 5 4 669 254 3184 1 1064 3 510 11 1,0
105 21 2 1 7 29 5 2 113 1 2112 96 92 300 190 311 108 831 8550 14 406 5934 5 25 893,1
10 1025 16 87 5 2 77 391 4 429 5 1 3 4598 1456 13 780 56 993 7 267 2 2290 7 14,0
2 115 17 319 6592 487 6592 2764 189 108 640 6540 31 4 4518 1201 8 2 1 29 319 3 29 487 128,0
10 1025 16 104 5 2 1600 782 5329 138 17 1013 10 78 139 80 305 21 19 11 2494 7 963 3 1066,1
9 62 523 29 800 5 11 846 17 70 6 131 109 176 30 38 7517 1 12 10 69 6 326 77 1992,0
10 82 1025 16 263 1 45 293 3 10 88 205 1025 16 83 19 49 1 45 293 7 53 289 9 7,0
2 77 7 4 413 191 18 92 300 2 169 9 7 22 6 27 1469 16 2 3699 4539 2 381 61 2816,0
781 35 370 23 30 144 35 88 1052 97 5529 40 688 19 29 800 5 11 18 78 1742 6 241 30 22,0
9 745 55 696 6 2 130 187 197 9400 2 20 17 241 52 59 7811 2 1 33 366 4 272 37 2,0
11 7 4 20 12 290 47 1 21 2 29 590 74 24 2732 4 1244 1 4126 4 66 12 123 22 62,0
10 155 3997 11 2076 313 6 924 8 43 11 18 10 14 1189 8 55 582 690 3 11 18 354 21 29,0
11 7 248 156 2215 3 348 20 43 4899 3 1701 9 779 53 1 3 717 3 2033 464 2 18 10 745,0
1241 7 4 1241 12 2039 51 6220 508 71 97 5 2 77 4220 11 119 14 406 4 6220 29 2 1 5,1
10 26 280 11 418 51 387 71 97 77 1 418 9 7 12 722 3 9 7 177 662 19 32 8 50,1
2 1106 5 1377 2635 7 1493 1 20 3275 6 29 5 2 113 2673 8 1 479 2020 17 2 89 3901 4726,1
15 1454 74 26 211 6 527 1 15 2938 17 2 256 52 9 265 6 191 3 1646 688 910 1646 148 111,0
9 7 1664 12 173 897 3 297 324 651 157 43 63 202 2207 40 2 83 36 3805 9 11 18 7 6956,0
11 7 29 5 2 87 5511 5125 3735 3 1079 94 120 92 9 206 720 39 297 555 8 11 1101 152 54,0
11 45 6 27 29 5 2 246 94 120 6 211 46 5 2 914 1241 138 7 86 2 18 515 367 24,0
10 222 3 10 1616 11 20 30 2 246 20 21 765 10 442 990 55 60 147 9 3 14 672 16 9,0
29 289 150 1492 12 30 2 102 61 93 4 18 4241 78 1335 3446 34 893 4841 17 42 228 4 299 461,1
4 299 2413 4648 3 4313 66 310 453 402 180 8224 230 310 570 1246 4378 344 10 131 4082 13 44 23 117,1
10 212 11 17 2049 6186 3 2213 1 520 35 67 1905 1408 35 24 19 6186 7 8 2 583 129 91 149,0
48 67 104 3810 2335 92 8 2 169 3 411 169 3 257 11 45 4 584 435 9 207 29 4203 1 304,0
10 89 212 11 52 35 1164 11 189 1 60 3 152 103 72 5 9 91 10 1154 11 21 269 234 1429,1
1498 173 998 6119 69 8 339 4 72 3858 20 52 9 354 6 340 2176 4698 2 449 6364 19 2 3056 31,0
3635 249 17 186 1488 3 462 11 20 496 21 1790 2142 48 7 263 37 494 5724 3 4204 8 2 401 6,1
10 427 9 124 71 333 996 2 180 14 602 3 619 31 2 166 60 1413 1 36 510 2 20 45 4,1
2357 6 250 507 2357 6 121 507 15 74 24 1617 80 2 2104 5 30 1 5 951 11 291 492 285 7,0
13 13 11 18 1621 193 60 9 1525 70 5 2 18 8252 1435 7510 61 10 81 253 525 348 3 1 2478,0
10 212 11 609 1512 20 4792 30 793 5097 3 1 5680 87 609 3 113 163 5097 986 34 893 17 25 477,1
10 624 147 11 29 53 1 79 10 549 38 104 273 179 43 9 1198 10 326 9 14 4 461 43 541,1
524 2 1 191 7 4 191 32 203 48 24 5 256 2 84 8880 5 2 538 169 219 2 64 84 111,0
2715 1 181 6 26 69 4 519 622 16 4 168 399 3282 866 483 42 5953 141 406 1133 59 1 145 37,0
478 10 405 6 11 18 17 732 4554 447 21 2 1689 1524 10 69 106 21 1 229 10 222 4 914 3940,0
1426 4 5938 18 16 11 239 5 1574 10 384 2 148 2 66 2 1298 2 1 263 14 116 9 140 27,1
10 1616 11 18 38 72 10 377 9 6542 9 7 22 54 158 97 18 12 4305 21 2081 389 628 3 2624,0
2279 8279 123 4 1760 294 5 380 9027 1874 2 1777 36 2017 58 16 6362 1 19 1242 6 26 4 1 122,1
10 322 3069 16 2 77 759 5329 21 11 18 17 1740 2 18 7 447 21 2 272 3 44 2 786 69,1
155 11 18 14 22 38 84 9 1232 218 216 3 2366 48 24 50 148 8 11 20 17 1740 4494 1 1,1
73 1 7 22 373 19 9 265 546 349 1132 24 519 3 2 274 148 82 4 178 50 294 533 17 9486,0
100 6414 25 338 3424 2865 1796 8 929 1340 16 2 3365 457 2 458 655 6991 4869 832 1 1 9628 322 1,1
3 174 4 84 150 79 31 225 44 11 69 76 4 4970 20 9 57 26 69 1 543 3 4 2510 288,0
10 175 4279 11 20 101 1877 79 30 594 7794 142 2 2 147 5 9 12 35 67 258 6 93 9 84,0
10 1477 11 243 18 315 5 1 3 1 46 5 55 3261 234 9459 3 313 99 22 260 55 497 116 140,0
15 10 14 6951 142 2 1241 10 354 6 4 1241 9 7 34 2727 1241 10 212 11 18 21 3 801 6,0
884 6733 13 10 14 239 5 2243 6 65 11 15 9 7 2 62 20 315 10 26 106 5 1 1237 10,0
141 22 2 1119 328 5 2335 55 108 882 2609 153 24 1 3 1 11 18 153 10 424 9 14 85 2,1
2 7494 306 207 136 4 2417 2 337 60 2122 1 282 15 50 15 7494 1577 17 4 611 5 1013 3482 10,0
10 424 11 119 10 103 2 89 60 10 748 4172 1168 2139 4615 14 637 6 11 119 282 2 1913 5530 39,1
195 748 6 105 11 2945 216 19 30 53 264 6 2391 11 7 4 84 1 1 18 1 22 158 19 53,0
44 1432 4699 3 10 88 384 2 363 514 39 1 1 3 2 83 36 7013 95 616 23 91 2608 11 4129,1
5210 1 1 2269 1 352 285 43 4 134 164 6 2175 2 691 5 25 1583 3 251 9 32 139 1 2,0
10 3842 11 2 113 5 2 1 1 1138 676 570 1440 3052 6 34 1138 275 1 7 34 310 721 180 3,1
89 11 7 4 710 5 2 108 3946 286 12 354 295 16 2 5975 269 1 13 2 108 94 1855 16 2,1
582 8 7633 10 14 206 4779 33 2 53 778 956 17 2 133 3 2 85 472 1420 6 669 1306 33 2,1
7480 1 5983 12 55 403 7 2523 4485 8 11 20 1589 81 1220 5829 196 1834 3 760 1 30 335 3 79,1
196 292 39 34 1 19 9 7 4701 13 49 7 38 264 6 7006 7 135 152 35 93 51 676 2573 39,1
15 304 1 3685 46 2 659 548 68 27 4636 39 11 2 1444 2919 5 9632 13 11 2772 843 659 3288 2,1
10 405 6 65 11 18 16 4 718 5 325 29 316 10 152 64 815 72 43 9 38 10 282 1009 231,1
10 424 11 18 1413 1 114 34 475 294 22 62 7 28 34 1078 301 19 28 7 1576 16 34 1179 1,1
4908 4786 3 5084 3644 92 104 96 295 19 21 2 213 4516 194 4786 605 7 2 124 134 5 2 108 2,1
44 2 279 1901 76 38 9758 1974 10 88 103 10 99 1050 11 18 38 2102 13 11 18 45 4 167 5,1
2 134 36 510 2 902 134 81 510 2 36 78 746 685 8 2464 146 12 7 9948 13 10 2911 55 2534,1
4886 6339 14 1534 8 2 342 60 59 14 34 542 1501 5 42 60 2196 644 3 1509 6 54 136 858 1409,0
587 130 5 2 66 7 32 2 1058 67 4 993 21 2 274 110 3 56 29 7 155 357 417 10 118,0
21 2290 11 561 39 4 85 1104 841 221 21 2 1 5507 58 2632 1 3796 1 36 7 64 4 888 3973,1
1 1 6532 6 2 296 460 7 3635 25 5753 7 34 1311 516 5 94 12 78 421 1396 15 7 2 409,1
48 7 137 8 87 5 171 261 391 12 1 47 64 803 824 383 507 144 331 1 2461 3 1791 3823 2713,0
10 117 11 20 9 14 92 41 154 2 981 3640 129 1116 17 2 419 9 899 1 2 1318 3 2006 5,1
245 9 181 39 48 7 62 43 224 5 738 1574 8 244 418 19 9 7 406 249 6 105 23 232 159,1
521 2218 7 4 655 1810 3179 170 7137 5 4374 950 122 3 170 1 812 1880 3241 4 1 1510 16 1 1538,1
2 8958 4586 1718 15 29 5 143 609 96 12 87 83 1 127 79 35 24 539 12 35 140 44 35 184,0
132 2 407 154 2 2220 651 317 357 265 37 34 2281 1 2 20 298 46 39 4 3154 1701 9 32 515,1
4 50 463 5 2 3542 200 296 3 1732 460 68 27 106 8 4 20 10 979 280 21 686 1 1 13,0
195 41 1751 2468 6 2 688 1528 17 11 20 3 10 103 2 29 193 150 10 188 37 9 12 10 1025,1
821 94 24 798 6 1 5182 3534 2 3319 2 3984 2559 1 5071 5885 2782 936 2 5063 2 4930 5 832 1,1
11 18 7 177 838 29 5 2 87 498 191 1409 195 106 2 1821 282 780 201 194 6 1353 4 50 756,0
2754 33 1648 66 3 1453 111 1856 33 47 3120 1495 3 4 168 382 12 24 64 375 3 1657 434 9 123,0
30 64 22 1735 5 4 113 430 5682 19 15 732 271 9 123 2 294 11 7 29 12 195 280 16 8565,1
73 10 196 27 6885 15 10 2017 58 147 4 1765 928 5 11 20 12 7 146 1519 6 1 3 26 41,1
4842 4231 5 2 443 7 4 249 1224 191 216 8 61 2 3043 1656 7 1833 4 351 5 217 3 2 628,1
2312 1 8 2 1 13 10 26 56 306 49 10 41 280 291 331 5414 1 3 2722 1 43 263 3 31,0
38 174 49 10 471 4 84 84 20 327 111 327 910 372 493 10 41 175 567 1051 31 47 133 79 2,0
2 274 283 6 65 11 20 7 4787 998 36 7 8 399 784 15 2 1 5110 3030 28 7 4432 1218 1392,1
10 64 495 1 379 16 1 1 3 10 14 725 6 65 12 100 2 151 9236 1 26 1 2 5435 5,0
39 156 3384 999 1 4 669 6407 243 1581 1164 11 2550 217 127 2 151 21 2172 1 35 7665 9 16 2,1
30 4 896 6766 1 10 212 11 21 914 4 132 589 3 2 306 451 209 9 99 26 76 4 50 18,0
73 535 371 16 2 50 772 2 18 14 62 224 201 3 47 5 9 14 38 84 9 14 158 146 17,0
11 14 1918 1 1377 20 3 25 234 3 28 1074 5 5020 3092 467 100 1252 14 588 32 5 61 160 25,1
10 222 1303 2029 48 7 56 1 9610 12 6666 7757 2 1 200 408 1424 3 144 122 543 2 18 7 2703,0
11 7 2 29 18 6 65 44 23 24 6 5474 40 24 4 1015 351 2 18 1 4 351 8 2868 3,1
10 390 5641 2 272 439 33 2037 9645 38 10 14 53 2243 52 10 549 12 4 18 447 21 2 272 14,0
2 1119 1748 7 29 5 2 790 94 120 4 50 66 85 148 3 4 512 279 7 49 160 11 20 2,1
500 4 18 556 703 27 7975 136 4 20 7 4392 254 170 1011 170 216 3 170 218 499 141 245 1198 48,0
141 4 620 328 5 2431 173 1 1 25 94 387 744 16 83 258 6 3045 63 5929 27 9 6955 117 8,1
30 4 5813 6 70 86 11 6451 5 4 20 120 188 1 13 245 30 191 3 219 4 1211 1434 5 1048,0
10 26 6 946 12 52 10 89 549 43 2 4857 20 9 14 4 1 13 10 384 35 26 4 167 6,1
10 707 6 1360 46 414 39 11 19 8 11 409 10 227 39 10 26 6 2 296 969 5 2 4695 7,0
1 439 3 510 33 1 1 7 34 2477 20 37 1140 2851 1 1 298 2486 1 36 459 8 4 3684 1569,1
11 7 4 84 84 18 141 34 738 1 1650 70 52 10 131 12 11 96 1 5 4832 7 41 12 11,0
54 153 28 62 92 25 2056 20 8 2820 3 309 17 85 3575 3 91 951 6 1623 25 622 1 78 370,0
9 45 76 4 2791 229 55 89 1765 1 17 70 6 6392 428 5 2 1 5 2 172 1 33 1071 5114,0
1 1542 2936 1 116 56 29 670 36 14 1 2 5578 1300 297 14 6708 16 156 965 1 8060 1 701 151,1
55 2026 6 11 969 5 2 1004 294 7 233 4949 1810 58 16 2 689 8750 8 55 122 52 10 212 9,1
21 4 735 268 23 68 65 1396 7 157 51 71 4 162 607 7526 5 2 1 55 1211 804 66 4 2346,0
8 2 2183 215 5 700 6397 2310 563 16 8099 9281 3 9078 1463 6397 2310 3 2 977 1 7 22 29 5,1
316 5 2 1 7 4 53 50 20 12 45 4 50 180 61 1713 1 1 1 1 304 6555 1 1 2521,1
22 62 123 11 18 26 4 85 407 19 177 313 7 2 790 461 10 26 120 280 2 503 7 1 1567,1
11 96 865 7 38 569 3 594 12 62 4 1826 6858 330 21 3239 1 3 1 57 26 4 422 1596 9,0
4 1561 2604 3 420 1589 286 8 1 41 100 5070 2532 1 7 4 8658 36 175 159 4553 163 79 28 123,1
1 1 7 4 53 1024 3 299 542 59 966 6 27 2 1 6476 5 1 2460 19 174 22 194 6 2211,0
1 1906 295 37 357 610 524 6178 133 37 4468 1 2 3800 775 3602 58 2948 1 7 400 22 4 1676 17,0
10 212 11 1853 52 9 14 89 592 3 141 245 3276 1106 456 707 9 79 39 1425 2 1387 1 564 9,1
8 11 498 571 31 4 2800 1859 8842 4 718 5 83 139 6 2614 6 3700 4 1546 471 2 1 30 178,0
1426 10 1014 11 21 1 979 100 10 280 19 141 4 9355 446 109 549 5 11 18 19 2 2613 2561 2353,1
11 45 6 27 1 87 2264 3272 20 12 195 120 1 497 21 3 174 597 137 10 118 12 2 2891 83,0
779 124 71 9 667 158 12 2 1559 6467 862 1 32 77 148 30 39 143 133 116 659 1 13 1437 170,0
11 18 7 1264 6 27 4 1332 574 755 43 4 134 266 17 4 964 254 187 224 80 2 18 9 488,0
2440 92 11 2011 322 1019 2 220 1148 7 4 682 731 3361 6 1 197 107 1 13 11 1256 976 489 6,0
219 137 375 43 2 192 12 4 18 92 8 68 27 415 3 5844 741 165 2405 18 12 1542 9 575 2,1
10 118 12 2 210 2559 14 4 352 3 1 9 14 4 1457 261 4 1 969 10 103 12 12 45 76,0
11 7 4 1 1 5748 682 32 340 1 1 5 32 2 411 8897 412 12 3177 5832 99 3883 3 39 87,1
2 18 1938 58 16 4 201 694 314 5 1 8 3527 1 16 3833 55 49 1728 223 6 2 1248 23 232,0
4 7384 299 4711 2100 412 15 4 252 36 7 1 33 4 2902 36 1 42 21 2 1 6 2 1321 8,0
56 3397 56 977 3747 4 66 12 7 420 158 3 802 1711 47 5 2 1 8 11 20 31 2 773 35,1
10 26 326 104 759 21 11 2076 1 2 4687 17 107 872 3 40 2598 2 18 45 76 1 17 2319 111,1
327 8099 9281 34 1 5269 852 433 25 1 235 76 1 9 17 47 60 2583 25 3911 3 25 214 37 933,1
1 4 51 3140 710 68 27 1 1734 324 8 2 3924 11 29 7 4 50 1083 257 10 82 22 1025 16,0
10 69 2 585 6 105 1837 1544 8 1 3 10 495 9 6157 10 199 9 6 27 29 5 2 87 4141,1
21 1287 5104 4 20 265 323 12 45 2 644 6 9770 2 339 2308 2 518 3 1183 2 53 1255 3649 7,1
390 2 246 20 248 33 3113 36 181 6 27 366 419 16 244 20 28 4639 4 3898 230 4247 16 5533 7,0
2 1388 9 486 70 6 161 31 1 501 14 1 13 10 69 2 3860 5 312 11 16 55 437 36 1,1
2592 1618 6927 30 643 2584 10 68 62 103 9 14 4 53 84 329 54 33 363 1570 16 5291 15 173 3,0
714 1466 7 55 482 2464 1950 18 153 28 45 92 104 85 514 575 1 1 1247 1534 1778 3 7787 19 10,1
270 23 1414 1582 19 1268 416 3 416 1577 24 210 3521 7233 1517 908 123 26 4 167 5 2 210 2710 5,0
8387 7 4 1020 1093 3 3516 20 12 1494 30 50 865 7 1259 73 3 9 45 30 1574 2144 8 34 1093,1
10 260 35 67 980 2 853 2 213 1 175 1650 231 8 2 1268 35 238 405 142 1 327 818 101 183,1
10 1 1480 2 1 813 1241 6 850 17 2 18 10 455 6 65 863 5 832 1 10 1014 62 4 168,0
297 36 880 21 11 20 114 34 475 294 11 7 1112 29 5 2 113 2193 96 195 106 8 4 201 60,1
9 7 735 11 96 1068 237 1 2 2077 16 61 2 2930 1 8083 8 192 2 1673 1 2 2930 3 1,1
3767 1795 408 407 7 4 5503 684 1272 5 2 5622 4095 915 8 61 2 5065 5 4 2527 1 2 1 36,0
10 212 1 52 9 14 89 598 8 3 10 26 41 106 9 176 9 1 16 607 1 7 22 41 17,1
44 23 39 2 2366 5 4 50 6467 461 3 2 249 5 4 50 216 91 11 20 265 550 1111 1 1,1
2 580 5 2 954 1 8 1 1 14 4 201 98 37 29 5 2 87 3344 179 120 223 8 2 4619,0
11 920 18 37 1826 7 43 9698 4 1 972 457 8 2 538 169 257 28 276 39 4 169 1 1793 16,0
3168 7 38 475 10 41 424 165 660 59 45 120 223 5537 3 1 1 7328 487 4177 2 1 100 2 89,1
9308 392 4 289 162 1169 6 311 94 10 377 94 43 2751 40 2880 697 5 6109 1313 1406 5821 5821 9308 290,1
11 7 233 29 5 2 246 94 120 92 84 111 84 307 281 84 115 84 263 8 2 234 224 4 1214,0
10 199 1 69 1055 19 10 199 9 99 26 76 4 72 124 20 9 69 47 209 1216 3 488 19 47,0
11 20 7 85 15 387 549 9 7 840 53 778 3 500 1696 19 983 47 77 83 10 222 665 22 5,1
983 2 77 4095 2335 11 29 45 102 12 206 93 288 3 68 27 7401 6 47 2453 9 126 45 2 2836,0
2 83 31 4253 2407 6 82 63 1 2082 38 104 133 67 41 955 342 2 301 380 1 14 53 1 48,0
9 7 264 6 6100 58 11 66 85 272 50 20 315 37 2213 1 248 11 20 7 373 89 2 1012 14,0
11 18 45 47 5 2 87 1179 1706 195 120 106 8 4 18 3 400 2 1 367 19 10 57 26 6,0
781 17 2 87 170 3 32 30 9604 11 18 14 155 178 50 17 34 3322 499 19 91 35 801 6 2644,0
44 23 358 312 49 208 26 624 15 4 537 18 8 1 7290 5 1 432 117 11 20 868 432 41 576,0
11 7 4 85 1 5 2493 3 1 784 2 96 5 2 538 4561 3 411 169 12 67 4 6475 2540 6,1
10 41 82 22 65 49 7 38 84 43 11 18 10 424 11 18 10 199 11 18 14 2 113 20 8,1
11 20 7 39 2 6611 1407 881 1163 521 30 188 29 115 1032 100 156 16 4502 3059 6456 1 3 578 1,1
29 318 6 131 3693 1 1 12 25 8173 67 51 209 71 25 1 10 260 12 2 166 8000 99 2079 6,1
9 926 4 226 2091 6 648 4 20 43 311 3 4259 1496 229 104 5 171 78 118 62 101 73 5 2,1
10 14 5544 6 6004 2 1342 1 5 11 20 132 10 222 22 31 32 4 328 5 673 461 10 114 159,1
10 212 11 20 483 2 407 5 3195 58 8 825 10 26 495 1 94 38 486 11 29 4 350 9 282,0
11 7 34 2513 18 108 5335 183 367 7183 3 1572 4 754 3058 134 219 22 72 6 198 242 8 5280 6,0
10 26 326 2 272 3 10 208 131 12 11 18 2730 289 6 784 10 103 11 7 2 435 5 2 1919,1
17 4 5938 18 10 26 6 131 12 11 7 53 50 668 13 30 8 4 824 5 30 202 248 9 45,1
10 829 2 1123 12 92 11 18 455 83 6 103 5 2 4705 94 19 478 17 2 514 36 92 11 29,0
3148 1 3192 2056 17 2380 1 2431 2221 4532 162 190 1298 4873 550 15 29 5 2 1949 1 169 1 2083 6,1
141 4 1 3 2017 58 8 2 4561 87 5 2 171 215 67 592 127 138 210 1080 16 2187 3 1425 14,1
10 68 368 143 36 2992 11 18 1065 5 4 536 5 1 13 89 5 32 143 485 24 22 8841 19 1,1
11 20 7 4 965 9 14 1 37 435 6 130 2667 831 1755 9058 66 43 4 1666 340 7 539 16 416,1
4 3948 2215 230 3 47 477 6908 353 33 783 1 3 5769 3902 3 47 50 1411 1252 8 1 644 11 477,1
2 172 5384 1 7 51 5 4 3275 6 2 6683 1 5 2 169 71 97 1 5 2 426 1357 1 1,1
48 24 38 104 179 342 16 11 18 10 88 54 118 116 6 873 2 66 7 22 1 31 32 10 4404,0
141 22 245 49 1 70 43 11 18 38 9 7 5288 822 439 1 46 387 650 3 31 104 772 339 1,1
464 147 130 5 467 10 188 2 288 12 2 20 1376 67 385 258 6 93 11 967 6 2 841 363 218,0
11 7 4 64 639 3 1315 18 9 1886 16 2 798 5 541 2363 30 64 639 19 632 4 289 66 79,1
10 14 725 31 86 1370 11 18 14 2 353 67 525 50 261 33 1 15 2 8050 1 1 13 450 4,1
10 118 12 8 11 418 219 77 508 957 37 49 10 222 164 6 4185 3 8 192 10 103 9 45 47,0
1 8459 456 2 817 7 4 2235 352 29 5 55 482 101 3 417 9 14 3550 8 2191 15 73 575 55,1
9569 2 1873 100 25 8377 996 831 7 1 33 25 1 3 2271 12 48 7 4 252 2944 5547 90 478 30,1
10 14 1339 11 57 27 5 2 1 5 8641 3819 3 8543 2 4543 1869 1061 33 5499 1018 173 1 1 8,0
1 7 4 445 5 631 1 122 3 1 19 10 1215 103 11 18 14 6105 33 30 6000 3 123 22 93,0
145 8 10 1014 11 150 10 175 54 648 9 4 18 21 1977 10 14 8 1130 3 10 14 16 4 330,0
1 1 4269 14 64 177 4 1788 841 20 30 625 134 777 7 53 2270 3 7 51 39 4 752 216 71,0
10 470 30 596 12 195 106 419 94 19 11 29 7 4 144 3895 2 115 7 8555 19 174 22 2 246,0
49 4 2774 5 4 18 20 1589 45 205 76 29 5 55 482 3398 19 11 29 1310 957 37 2 364 62,1
30 264 6 131 61 265 46 21 399 578 1 1427 3 1647 40 2 1659 583 9816 5 8479 1 291 1684 1,1
2 66 57 109 1206 2174 19 174 22 49 30 43 2 230 14 41 420 3 2474 194 6 93 690 17 2,1
11 4253 1 2099 123 390 56 1445 6 2 512 1115 663 12 7 4 1 8 60 1436 1 1 768 462 3,0
8 2 1 9686 29 5 2 87 4121 3659 5102 1 8 2 1 277 21 765 12 20 14 3881 5 2 1,1
1 14 4 375 243 915 215 4040 21 4 1086 5 3921 1 465 33 2 3921 1510 1 2116 87 702 261 37,1
11 207 965 773 23 1414 139 80 9 1009 12 11 7 1022 254 249 16 2 87 819 180 5 640 823 39,1
2 18 14 124 71 49 10 827 10 14 803 21 2 18 286 17 4 335 834 5 60 52 1 14 255,1
3042 3042 7 4 1070 46 858 18 135 114 10 105 94 39 11 52 10 14 1072 36 651 270 10 14 29,0
982 45 146 92 8111 2282 6 4 50 718 5 63 104 1266 876 108 5 128 67 92 17 63 352 907 3,0
1 9065 298 1 4 5739 6370 1591 3896 603 8014 6744 437 1053 8 16 42 1 1 31 11 473 5 689 91,0
11 18 69 34 209 180 9 1 22 26 69 34 4 1052 180 19 2 148 12 67 8 11 20 114 4,1
52 10 212 11 18 17 2 89 60 10 152 260 55 202 497 8 991 5 70 48 14 4 85 3 73,1
10 89 280 11 18 21 30 770 8 3 14 2890 3461 2118 142 4 2140 5 3587 31 49 55 1579 487 376,1
41 39 1313 324 26 293 2 111 7 373 56 66 40 1725 327 910 43 2 1 2 2453 3319 416 1252 1213,0
10 64 495 11 18 10 39 1201 94 8 825 141 22 245 135 141 245 47 1 99 93 137 46 5 9,1
1 876 4 5759 180 5 375 148 36 1 76 6620 17 2 402 1 216 3021 35 24 178 72 990 21 4,0
2 4253 1 58 30 1 1123 17 156 1947 5478 5 3684 2820 417 1418 30 32 48 1 1 3638 1 301 5,0
11 99 27 561 31 8 104 273 789 11 18 1621 30 50 40 30 41 955 920 2 902 29 233 2455 11,0
1038 2 536 5 547 16 8 2419 460 40 319 296 460 2 306 1441 4 1 161 31 4 1832 4814 6 1,1
10 26 6 946 12 10 427 2 89 336 5 1 9 561 50 2 111 14 54 124 2 66 5 1614 1481,0
10 318 6 103 12 9 395 75 419 12 1186 5 2 357 19 11 3597 5 642 160 2 1 999 18 161,0
52 1 410 1 35 126 6695 8 2 403 5 3480 13 13 55 89 2026 100 312 2 18 7 553 7895 70,0
1 3622 241 36 45 22 106 2 20 248 6 22 326 11 1 13 52 10 89 624 6 105 11 18 55,0
30 830 6 27 101 1244 21 2955 1 4 1 221 398 49 28 1278 48 7 34 3906 43 90 12 181 387,0
8 2 631 5 1071 4211 110 8 11 20 1 56 115 56 110 943 3 1202 1 13 378 5 508 12 41,0
2 84 1538 205 211 145 176 39 1 325 532 4300 1 36 16 42 1 2521 459 8 4 3698 1 675 4097,1
10 280 11 20 79 10 199 9 57 27 4 352 4510 3976 18 1426 11 18 7 38 84 21 38 104 2142,0
10 212 11 18 234 329 8 1898 824 3 10 26 6 131 10 64 1616 9 10 14 8 329 3 3058 38,0
11 18 7 158 44 317 2 4442 36 14 1189 43 291 1 509 70 5135 165 8935 1051 52 48 67 56 1691,0
11 7 4 1319 1270 5 2 578 913 8090 663 8 2 4432 1 5 2 9494 357 9 7 240 822 973 1341,0
11 7 838 2 694 246 20 10 26 120 106 9 45 56 50 876 31 2197 13 9 561 15 44 9 14,0
385 79 10 14 38 183 1277 3 1 52 10 212 9 11 18 14 2 1065 5 104 1 2578 17 70 10,0
10 117 41 43 263 2 538 1880 1 510 8 25 201 3 6071 622 19 2 6554 5 2462 1 1310 415 3,1
117 1283 4524 1958 183 6683 331 3 367 8 4 735 1175 778 288 10 227 12 32 5 2 148 3 1638 67,1
11 18 14 64 84 89 35 152 54 867 2 2294 17 9 336 5 2 18 14 92 58 3 9 14 51,0
132 9 123 3899 2 1060 50 993 2 1171 7 1279 177 2270 16 1057 5 2 1 2704 3286 1423 40 9574 6,0
10 99 403 948 5 158 94 48 24 1354 12 286 46 6 27 158 3 24 47 94 39 4 1 17 463,0
241 1049 16 191 96 651 12 87 5 95 24 22 662 31 32 47 83 358 1 16 4477 66 414 3 110,1
3861 9553 7 157 335 5 4 1684 20 21 4 1684 2481 2 20 1938 4 1915 6 4 190 3 1219 87 1454,1
2 3353 215 7 145 3 8 55 677 124 71 120 5855 7 2 87 1444 3353 248 54 51 38 71 1449 3353,1
10 280 11 21 34 537 2585 3 3478 79 5 2 4314 3 2 1 10 155 253 9 2499 420 4132 21 2,1
10 212 2 3154 9364 52 9 89 354 46 8 10 253 9 525 348 10 199 9 14 56 124 71 4 1,0
10 222 4 620 620 328 5 304 4590 5921 4345 1903 3 1536 1 141 1034 346 3981 5 1682 742 19 10 39,0
141 725 4985 45 199 5 398 4 18 39 11 154 191 7 387 87 1093 52 9 1035 144 122 1 15 4,1
11 7 2 87 1120 1588 6 4 162 3541 5 4707 3659 39 2 7602 3 1 30 1528 7 735 3 1 15,1
11 7 4 477 461 3 4 320 630 5 1017 37 1603 51 1 3 1438 96 9 7 156 1160 1 1141 61,1
11 29 78 75 782 32 127 2 5089 79 9 149 1 1037 97 7999 30 191 19 22 4 1 30 2989 170,1
8 1 2 4295 330 394 1541 793 1 1 1 7 2256 33 2 2297 1399 5217 1 1 3413 59 5509 90 580,0
74 32 118 4 18 109 123 588 1445 6 2 272 19 11 7 2883 609 102 67 627 46 1 3 1 67,0
2 9230 2132 6 120 65 4 3351 1450 8 2 171 523 277 31 9075 127 83 1164 58 6 1030 2 2986 5027,1
2 337 5299 6032 2387 812 1 107 2 89 6032 3535 7 248 156 273 633 80 2 6032 1 2 1049 764 24,1
49 34 1 149 82 1445 6 2 210 16 373 111 37 297 8 11 18 1885 208 27 7983 8 25 2580 2,0
30 101 239 6 648 11 4 1 2430 5 2 6923 1231 35 188 2 1280 203 19 174 43 572 13 2881 7,0
2 1359 7789 45 76 178 72 9398 8 192 54 33 41 29 329 100 2 413 89 1359 2162 61 14 598 1635,1
4 50 306 944 1 132 12 99 1 5 2 914 4220 94 9 64 8719 138 10 117 94 116 4 50 145,0
4374 2 1 932 1 8845 1 1 3 1 5 958 644 3 1591 3 162 1 4436 45 1 1467 11 7 4,1
